0.02416629,0.084582,0.01208314,0.03624943,0.04833257,0.02416629,0.0,0.084582,0.09666515,0.07249886,0.01208314,0.02416629,0.01208314,0.06041572,0.03624943,0.06041572,0.01208314,0.03624943,0.0,0.01208314,0.14049892,0.11034619
0.04870755,0.03479111,0.02087467,0.00695822,0.02087467,0.03479111,0.02087467,0.062624,0.03479111,0.03479111,0.04174933,0.04870755,0.07654044,0.02087467,0.062624,0.05566578,0.02087467,0.03479111,0.0,0.04870755,0.12923463,0.14015206
0.06930346,0.01540077,0.0500525,0.05390269,0.03850192,0.03465173,0.02310115,0.01540077,0.03080154,0.04235212,0.02695135,0.04620231,0.03080154,0.02695135,0.06930346,0.03465173,0.02695135,0.04620231,0.00770038,0.01155058,0.15028235,0.14898263
0.02775586,0.01387793,0.03816431,0.04857276,0.03816431,0.04510327,0.02428638,0.03122534,0.03816431,0.05204224,0.01734741,0.01387793,0.04857276,0.02428638,0.04163379,0.05551172,0.03816431,0.04857276,0.0208169,0.03816431,0.15224857,0.14344646
0.06548235,0.09822352,0.03274117,0.06548235,0.0436549,0.03274117,0.01091372,0.02182745,0.0436549,0.05456862,0.03274117,0.0436549,0.02182745,0.03274117,0.03274117,0.01091372,0.03274117,0.0436549,0.0,0.02182745,0.13615794,0.12170877
0.08120929,0.0,0.04060464,0.02030232,0.02030232,0.06090697,0.02030232,0.02030232,0.10151161,0.04060464,0.02030232,0.06090697,0.02030232,0.04060464,0.02030232,0.02030232,0.0,0.10151161,0.0,0.0,0.13789522,0.17182582
0.07078827,0.00923325,0.01846651,0.01846651,0.012311,0.12311004,0.0061555,0.03385526,0.03077751,0.03385526,0.05539952,0.00923325,0.1446543,0.02462201,0.06155502,0.01846651,0.02769976,0.03385526,0.0,0.0061555,0.13739396,0.1239458
0.05345932,0.0,0.12028347,0.04009449,0.04009449,0.02672966,0.01336483,0.0,0.08018898,0.0,0.0,0.12028347,0.01336483,0.02672966,0.06682415,0.0,0.0,0.08018898,0.0,0.05345932,0.11811108,0.14682326
0.06687507,0.05572923,0.04458338,0.02229169,0.03343754,0.01114585,0.01114585,0.04458338,0.05572923,0.08916677,0.02229169,0.02229169,0.03343754,0.03343754,0.05572923,0.02229169,0.04458338,0.06687507,0.0,0.0,0.13285731,0.13151687
0.05173842,0.01293461,0.01293461,0.08407494,0.02586921,0.09054224,0.0064673,0.01940191,0.03880382,0.10994415,0.01940191,0.0,0.02586921,0.05820573,0.03880382,0.03880382,0.04527112,0.03880382,0.0064673,0.0064673,0.12866728,0.1405275
0.06225417,0.04980334,0.04980334,0.0373525,0.0373525,0.04980334,0.01245083,0.01245083,0.01245083,0.0373525,0.06225417,0.04980334,0.0373525,0.01245083,0.04980334,0.08715584,0.06225417,0.06225417,0.0,0.0,0.10844876,0.10714866
0.02940451,0.05292811,0.0235236,0.07057081,0.0176427,0.07645172,0.02940451,0.0235236,0.04116631,0.07645172,0.0117618,0.0176427,0.0176427,0.0235236,0.05292811,0.05880901,0.03528541,0.03528541,0.0058809,0.0235236,0.13043227,0.14621688
0.06976642,0.0,0.05426277,0.04651095,0.00775182,0.04651095,0.01550365,0.01550365,0.00775182,0.05426277,0.02325547,0.02325547,0.0620146,0.0,0.10077372,0.0310073,0.0620146,0.04651095,0.00775182,0.00775182,0.14966663,0.16817281
0.09132614,0.0,0.05750165,0.02367715,0.01691225,0.09132614,0.0135298,0.05750165,0.0270596,0.06426654,0.0338245,0.0202947,0.03720695,0.0270596,0.0405894,0.03044205,0.0473543,0.0338245,0.00338245,0.02367715,0.11592523,0.14331828
0.05166201,0.00369014,0.05166201,0.04428173,0.02214086,0.05166201,0.01107043,0.0922536,0.03690144,0.07749302,0.02952115,0.0332113,0.01845072,0.02583101,0.03690144,0.05166201,0.02952115,0.02214086,0.00369014,0.0332113,0.13470042,0.13834123
0.10414156,0.06339052,0.00905579,0.03622315,0.00905579,0.10414156,0.00905579,0.01358368,0.01811158,0.03622315,0.02263947,0.02716736,0.05433473,0.06791841,0.02263947,0.04075105,0.04527894,0.02716736,0.00452789,0.04075105,0.13478534,0.10905636
0.05162928,0.0,0.02065171,0.05162928,0.01032586,0.04130342,0.02065171,0.06195513,0.04130342,0.10325855,0.05162928,0.05162928,0.03097757,0.02065171,0.03097757,0.11358441,0.02065171,0.02065171,0.0,0.02065171,0.10967192,0.12621478
0.07257098,0.00806344,0.02822205,0.00806344,0.06450753,0.06450753,0.01612688,0.03225377,0.01612688,0.08063442,0.00403172,0.02419033,0.01612688,0.01209516,0.05644409,0.03225377,0.03628549,0.09272958,0.0201586,0.02419033,0.13583761,0.1545795
0.06830313,0.0,0.0,0.03415157,0.03415157,0.03415157,0.06830313,0.03415157,0.1024547,0.13660626,0.06830313,0.0,0.0,0.0,0.0,0.1024547,0.03415157,0.0,0.0,0.0,0.11889541,0.16392171
0.10882903,0.0,0.0317418,0.06801814,0.02720726,0.03627634,0.01813817,0.02720726,0.04081089,0.07255269,0.02267271,0.02267271,0.05441451,0.04081089,0.02267271,0.0317418,0.03627634,0.02720726,0.03627634,0.02267271,0.13644507,0.11535536
0.13922778,0.01160231,0.01160231,0.02320463,0.05801157,0.03480694,0.0,0.02320463,0.05801157,0.03480694,0.02320463,0.02320463,0.03480694,0.02320463,0.03480694,0.02320463,0.04640926,0.10442083,0.01160231,0.0,0.1383921,0.14226437
0.01900728,0.11404366,0.01900728,0.0,0.03801455,0.07602911,0.03801455,0.07602911,0.01900728,0.01900728,0.01900728,0.03801455,0.05702183,0.01900728,0.07602911,0.03801455,0.01900728,0.01900728,0.01900728,0.0,0.1612263,0.11649718
0.08152652,0.03057244,0.02038163,0.04585867,0.03057244,0.07643111,0.00509541,0.04585867,0.0,0.04076326,0.01528622,0.03057244,0.02038163,0.01019081,0.08662193,0.07643111,0.03057244,0.02038163,0.00509541,0.03057244,0.13744944,0.15938433
0.11802641,0.06557023,0.00655702,0.0,0.0,0.08524129,0.0,0.0590132,0.03934214,0.06557023,0.01967107,0.0590132,0.03934214,0.02622809,0.02622809,0.0590132,0.03934214,0.05245618,0.0,0.01311405,0.11181321,0.11445813
0.07049858,0.0,0.02014245,0.05035613,0.03021368,0.03021368,0.01007123,0.06042736,0.05035613,0.05035613,0.01007123,0.01007123,0.02014245,0.03021368,0.07049858,0.09064103,0.03021368,0.05035613,0.01007123,0.01007123,0.12810403,0.16691016
0.0,0.04749657,0.0,0.02374829,0.04749657,0.11874143,0.02374829,0.07124486,0.11874143,0.09499314,0.0,0.07124486,0.0,0.0,0.0,0.0,0.04749657,0.0,0.02374829,0.0,0.15260156,0.15869815
0.07378335,0.0655852,0.0163963,0.04099075,0.04099075,0.05738705,0.02459445,0.02459445,0.0327926,0.0491889,0.02459445,0.00819815,0.0163963,0.02459445,0.04099075,0.0491889,0.02459445,0.04099075,0.0163963,0.04099075,0.1297506,0.15701032
0.03841363,0.06722386,0.02881023,0.04801704,0.04801704,0.04801704,0.00960341,0.02881023,0.03841363,0.06722386,0.04801704,0.04801704,0.02881023,0.01920682,0.02881023,0.01920682,0.03841363,0.06722386,0.01920682,0.0,0.13693476,0.12360279
0.08925086,0.00525005,0.05775056,0.02625025,0.0315003,0.07350071,0.01575015,0.0105001,0.03675036,0.04200041,0.01575015,0.0315003,0.02625025,0.02625025,0.04725046,0.05775056,0.00525005,0.0210002,0.02625025,0.0315003,0.15645302,0.16629043
0.02225627,0.01335376,0.02670753,0.01335376,0.06676881,0.04006129,0.0,0.13353763,0.04451254,0.09347634,0.01780502,0.05341505,0.00445125,0.01780502,0.00890251,0.04451254,0.02670753,0.04451254,0.00890251,0.07122007,0.11971397,0.12802407
0.0755033,0.03235856,0.04853784,0.03775165,0.05393093,0.05932402,0.01078619,0.02157237,0.04314474,0.06471712,0.01078619,0.07011021,0.03775165,0.01617928,0.02696547,0.02696547,0.02157237,0.05393093,0.00539309,0.01078619,0.16039874,0.11153369
0.03528168,0.00271398,0.07056336,0.04070963,0.04070963,0.09498914,0.00271398,0.01356988,0.02985373,0.03799566,0.0108559,0.01899783,0.04342361,0.0217118,0.08141927,0.05156553,0.02713976,0.02985373,0.00271398,0.01628385,0.16480225,0.16213182
0.06055534,0.00605553,0.0272499,0.01513883,0.00605553,0.090833,0.03330543,0.0181666,0.0454165,0.0726664,0.01513883,0.00605553,0.1089996,0.03936097,0.04238873,0.04844427,0.01513883,0.0454165,0.0272499,0.0,0.13492673,0.14143701
0.01972565,0.11835388,0.01972565,0.01972565,0.01972565,0.09862823,0.03945129,0.0,0.01972565,0.03945129,0.0,0.0,0.0,0.01972565,0.05917694,0.05917694,0.03945129,0.03945129,0.05917694,0.01972565,0.13402337,0.175579
0.04709343,0.0807316,0.02691053,0.06727633,0.0201829,0.02691053,0.00672763,0.01345527,0.05382107,0.04709343,0.00672763,0.0201829,0.06727633,0.1009145,0.03363817,0.02691053,0.06727633,0.0605487,0.00672763,0.0,0.10550749,0.11408706
0.05929254,0.01617069,0.02156092,0.03234138,0.01078046,0.10241438,0.01078046,0.01617069,0.03234138,0.070073,0.02695115,0.03773162,0.05390231,0.03773162,0.03773162,0.05929254,0.01617069,0.05390231,0.00539023,0.03234138,0.13348676,0.13344186
0.04406458,0.01101614,0.0385565,0.04406458,0.02203229,0.10465337,0.02203229,0.06058879,0.0385565,0.04957265,0.02754036,0.01101614,0.03304843,0.04957265,0.01101614,0.04957265,0.03304843,0.04957265,0.01101614,0.02203229,0.12695983,0.14046659
0.04464617,0.01623497,0.04058743,0.0568224,0.02435246,0.05276366,0.05276366,0.01623497,0.04464617,0.06493988,0.01623497,0.00811749,0.03246994,0.00811749,0.03652868,0.0568224,0.0284112,0.0852336,0.00405874,0.01623497,0.1565267,0.13725206
0.0,0.01669666,0.05008998,0.11687662,0.01669666,0.0,0.0,0.01669666,0.13357328,0.05008998,0.01669666,0.03339332,0.03339332,0.05008998,0.01669666,0.0834833,0.0834833,0.03339332,0.0,0.0,0.11924404,0.12940624
0.09080976,0.0,0.09080976,0.0,0.0,0.0,0.0,0.09080976,0.13621465,0.13621465,0.0,0.0,0.0,0.04540488,0.0,0.0,0.0,0.0,0.04540488,0.0,0.15839665,0.205935
0.07176335,0.05382251,0.00897042,0.00897042,0.05382251,0.07176335,0.01794084,0.05382251,0.00897042,0.07176335,0.00897042,0.02691126,0.04485209,0.01794084,0.06279293,0.03588167,0.03588167,0.03588167,0.00897042,0.01794084,0.15460051,0.127766
0.04583665,0.01833466,0.03666932,0.01833466,0.05042031,0.06417131,0.02291832,0.04583665,0.02750199,0.10084063,0.02291832,0.02750199,0.01833466,0.01375099,0.01833466,0.02291832,0.03208565,0.10084063,0.01375099,0.05500398,0.11769402,0.12600129
0.05556648,0.01307447,0.02288031,0.00980585,0.06210371,0.06864094,0.01634308,0.07190956,0.02288031,0.09152126,0.0196117,0.02614893,0.03268616,0.01634308,0.02941755,0.04249201,0.03595478,0.04249201,0.0196117,0.03595478,0.1308279,0.13373341
0.04669779,0.00311319,0.03424504,0.02490549,0.0217923,0.06849009,0.0217923,0.05603734,0.0217923,0.09962194,0.00933956,0.03735823,0.05915053,0.03735823,0.0217923,0.05915053,0.04047141,0.04047141,0.00933956,0.03113186,0.12785299,0.12809563
0.05871581,0.00618061,0.04944489,0.03090306,0.02472245,0.05871581,0.01854183,0.0525352,0.03399336,0.0556255,0.02163214,0.02781275,0.02472245,0.02781275,0.03708367,0.06180612,0.0556255,0.04326428,0.00309031,0.03399336,0.13699539,0.13678275
0.06227829,0.00732686,0.03297086,0.01831714,0.02198057,0.05495143,0.01099029,0.01831714,0.04762458,0.07693201,0.00366343,0.01099029,0.04762458,0.03663429,0.08425886,0.05861486,0.02930743,0.04029772,0.00732686,0.01831714,0.16771636,0.14355901
0.11024984,0.08819988,0.01102498,0.01102498,0.0,0.07717489,0.0,0.01102498,0.02204997,0.05512492,0.02204997,0.03307495,0.09922486,0.03307495,0.03307495,0.01102498,0.02204997,0.08819988,0.0,0.05512492,0.1165295,0.1006966
0.01927307,0.0,0.04818267,0.02409133,0.00963653,0.14936628,0.0144548,0.0144548,0.00963653,0.0433644,0.00481827,0.00481827,0.19754895,0.16863934,0.0289096,0.0433644,0.0,0.01927307,0.0,0.0,0.10184913,0.09831856
0.12345958,0.0,0.05005118,0.0367042,0.01001024,0.03336745,0.0,0.02335722,0.07007165,0.04337769,0.02335722,0.01668373,0.07007165,0.02002047,0.05338793,0.05005118,0.04671443,0.04337769,0.00333675,0.0,0.13572043,0.14687933
0.08747356,0.02499245,0.06248112,0.02499245,0.00624811,0.04998489,0.00624811,0.03124056,0.04373678,0.1062179,0.02499245,0.01874433,0.06248112,0.03748867,0.04998489,0.04998489,0.01249622,0.02499245,0.00624811,0.00624811,0.12086281,0.14186003
0.03101153,0.06202307,0.0,0.02067436,0.04134871,0.07236025,0.01033718,0.05168589,0.03101153,0.07236025,0.02067436,0.01033718,0.03101153,0.02067436,0.10337178,0.01033718,0.04134871,0.04134871,0.0,0.02067436,0.16236689,0.14504218
0.12650745,0.01186007,0.0276735,0.01581343,0.01976679,0.11860073,0.02372015,0.01976679,0.00790672,0.05930036,0.00790672,0.00790672,0.09092723,0.03162686,0.01976679,0.04348693,0.0751138,0.05930036,0.00790672,0.01976679,0.10360138,0.10177373
0.0565931,0.0,0.03144061,0.10060995,0.02829655,0.01886437,0.00628812,0.04087279,0.05973716,0.03458467,0.03144061,0.02515249,0.02200843,0.06916934,0.05030498,0.05973716,0.02200843,0.04716092,0.0,0.01572031,0.1435212,0.13648882
0.05005947,0.02920136,0.03337298,0.03337298,0.01251487,0.05005947,0.01668649,0.02920136,0.02502974,0.08760408,0.02085811,0.04171623,0.04171623,0.02085811,0.02920136,0.10011894,0.02502974,0.02920136,0.02920136,0.02502974,0.13421858,0.13574745
0.04938537,0.00493854,0.0395083,0.00987707,0.08395513,0.05432391,0.00493854,0.11358635,0.01481561,0.08889366,0.02963122,0.01975415,0.01481561,0.02469268,0.02469268,0.02963122,0.0395083,0.06913952,0.00493854,0.02963122,0.12885972,0.12048266
0.09428643,0.0,0.02481222,0.0793991,0.00992489,0.01488733,0.01984977,0.03969955,0.03969955,0.07443665,0.01984977,0.01984977,0.04962444,0.05458688,0.02977466,0.04466199,0.03969955,0.06451177,0.00992489,0.00496244,0.13984579,0.12571255
0.15295083,0.0,0.0,0.0,0.07647541,0.07647541,0.0,0.15295083,0.07647541,0.07647541,0.0,0.0,0.03823771,0.0,0.0,0.03823771,0.03823771,0.03823771,0.0,0.0,0.11959775,0.1156481
0.09819419,0.00306857,0.03989139,0.03375425,0.02147998,0.09205705,0.01534284,0.03682282,0.01227427,0.0583028,0.02454855,0.01227427,0.02454855,0.03682282,0.04909709,0.05216566,0.03989139,0.05523423,0.00306857,0.02147998,0.1268358,0.14284494
0.11039947,0.13247937,0.04415979,0.02207989,0.02207989,0.04415979,0.0,0.02207989,0.06623968,0.02207989,0.0,0.04415979,0.08831958,0.0,0.02207989,0.04415979,0.02207989,0.0,0.02207989,0.02207989,0.11707021,0.13221336
0.083372,0.020843,0.062529,0.020843,0.020843,0.020843,0.0,0.083372,0.104215,0.020843,0.020843,0.020843,0.041686,0.062529,0.0,0.062529,0.083372,0.020843,0.020843,0.020843,0.08474743,0.12321856
0.02287175,0.04574351,0.04574351,0.0,0.04574351,0.09148701,0.02287175,0.09148701,0.09148701,0.06861526,0.02287175,0.02287175,0.06861526,0.0,0.0,0.02287175,0.06861526,0.0,0.0,0.0,0.1265797,0.14152422
0.12860908,0.0,0.03215227,0.03215227,0.0,0.03215227,0.0,0.06430454,0.03215227,0.09645681,0.0,0.03215227,0.03215227,0.03215227,0.06430454,0.06430454,0.0,0.0,0.0,0.06430454,0.15762406,0.13502603
0.0,0.15745887,0.07872943,0.0,0.0,0.0,0.07872943,0.0,0.0,0.15745887,0.07872943,0.07872943,0.07872943,0.0,0.0,0.07872943,0.07872943,0.0,0.0,0.0,0.07238717,0.06158905
0.07711896,0.01101699,0.05141264,0.04039564,0.03305098,0.03305098,0.01468932,0.01468932,0.06610196,0.09548061,0.01101699,0.04039564,0.01468932,0.02570632,0.04039564,0.06242963,0.02570632,0.05141264,0.01101699,0.01101699,0.12928165,0.13992443
0.04735192,0.00394599,0.04735192,0.01972997,0.03945993,0.01183798,0.00789199,0.01578397,0.03945993,0.07891986,0.01183798,0.0591899,0.01578397,0.02367596,0.03551394,0.03551394,0.0591899,0.11048781,0.01183798,0.03551394,0.1461529,0.14356832
0.03828958,0.01701759,0.02978079,0.05105278,0.06381597,0.09785116,0.01701759,0.04254398,0.05956157,0.02978079,0.02127199,0.03828958,0.02552639,0.01276319,0.02552639,0.03403518,0.04679838,0.03828958,0.0042544,0.0085088,0.14502382,0.15300049
0.03634886,0.0,0.0,0.0,0.0,0.25444201,0.0,0.0,0.0,0.25444201,0.0,0.07269772,0.0,0.0,0.0,0.07269772,0.03634886,0.07269772,0.0,0.0,0.08451167,0.11581345
0.03791427,0.03791427,0.05687141,0.01895714,0.01895714,0.03791427,0.03791427,0.03791427,0.03791427,0.03791427,0.0,0.05687141,0.09478569,0.0,0.05687141,0.07582855,0.01895714,0.03791427,0.0,0.01895714,0.15811343,0.12151535
0.02789041,0.02231232,0.05020273,0.03904657,0.02789041,0.03904657,0.01673424,0.03904657,0.00557808,0.07809314,0.00557808,0.02231232,0.04462465,0.00557808,0.07809314,0.10598354,0.03904657,0.02231232,0.01115616,0.03904657,0.1434026,0.13702494
0.05907605,0.0,0.04726084,0.05021464,0.02363042,0.02658422,0.00886141,0.01772281,0.02658422,0.08270647,0.01181521,0.03839943,0.04135323,0.04726084,0.07384506,0.05316844,0.02953802,0.02363042,0.01181521,0.01772281,0.16352131,0.14528894
0.17057285,0.02274305,0.07960066,0.01137152,0.01137152,0.04548609,0.0,0.06822914,0.06822914,0.06822914,0.03411457,0.0,0.0,0.01137152,0.04548609,0.03411457,0.01137152,0.02274305,0.0,0.02274305,0.12857375,0.14364876
0.19747849,0.0,0.08463364,0.00940374,0.01880748,0.03761495,0.00940374,0.03761495,0.08463364,0.0752299,0.03761495,0.0,0.01880748,0.0,0.0,0.01880748,0.01880748,0.06582616,0.01880748,0.00940374,0.15086692,0.10623782
0.04178547,0.00298468,0.0507395,0.06566288,0.02387741,0.03581612,0.00298468,0.0507395,0.04775483,0.06566288,0.01492338,0.02089274,0.01492338,0.03283144,0.0507395,0.0388008,0.02387741,0.05372418,0.00596935,0.0388008,0.16106603,0.15544303
0.04018747,0.01148214,0.03731694,0.06028121,0.03444641,0.04879907,0.01148214,0.05166961,0.04592854,0.07750441,0.0172232,0.03157587,0.03444641,0.01435267,0.03444641,0.04592854,0.0258348,0.05741068,0.0,0.0258348,0.14076402,0.15308468
0.05291273,0.02469261,0.03880267,0.05291273,0.04233018,0.05291273,0.00705503,0.03174764,0.03880267,0.07055031,0.02469261,0.01411006,0.02469261,0.03527515,0.03527515,0.04938521,0.03527515,0.05644024,0.00352752,0.02822012,0.1298518,0.15053508
0.05876724,0.01469181,0.08815085,0.05142133,0.04407543,0.05142133,0.02203771,0.04407543,0.08080495,0.06611314,0.02203771,0.02938362,0.02203771,0.02203771,0.01469181,0.04407543,0.02938362,0.01469181,0.0,0.02203771,0.12183609,0.13622756
0.01825668,0.01825668,0.01825668,0.00912834,0.01825668,0.10041174,0.01825668,0.0,0.01825668,0.11866841,0.02738502,0.03651336,0.07302672,0.03651336,0.0912834,0.03651336,0.00912834,0.03651336,0.01825668,0.0,0.15162965,0.1454882
0.03598326,0.00514047,0.04626419,0.04626419,0.0154214,0.04626419,0.03084279,0.02056186,0.03084279,0.13879256,0.02570233,0.04626419,0.04626419,0.03598326,0.04112372,0.04626419,0.03598326,0.03598326,0.0,0.0154214,0.11423588,0.14039667
